gbifID,type,format,URL,references,license,group,Common Name,Scientific Name
1052810971,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Mustela_putorius_S0618_05_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Mustela_putorius_S_618_5_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,European Polecat,Mustela putorius
1052802741,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_Tre_N0127_02_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_Tre_N_127_2_1&autologin=true,http://creativecommons.org/licenses/by-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris Tre
1052802739,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_16_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_16_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052802738,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_07_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_7_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052802735,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_04_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_4_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052802734,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_06_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_6_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052802731,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_09_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_9_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052802730,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_08_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_8_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052802729,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_05_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_5_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052802728,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_19_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_19_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052802727,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_10_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_10_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052802726,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_03_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_3_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052802725,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_21_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_21_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052802724,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_02_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_2_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052802723,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_18_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_18_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052802722,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_Tre_N0047_27_short.mp3,http://creativecommons.org/licenses/by-sa/4.0/,,Carnivora,Domestic Dog,Canis lupus f familiaris Tre
1052802719,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_11_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_11_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052802718,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_13_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_13_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052802717,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_01_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_1_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052802716,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Canis_lupus_f_familiaris_S1443_17_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Canis_lupus_f_familiaris_S_1443_17_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Domestic Dog,Canis lupus f familiaris
1052779624,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Ailuropoda_melanoleuca_S0043_01_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Ailuropoda_melanoleuca_S_43_1_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Bamboo Bear,Ailuropoda melanoleuca
991936481,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Panthera_tigris_S0674_01_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Panthera_tigris_S_674_1_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Tiger,Panthera tigris
991908128,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Martes_foina_DIG0181_01_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Martes_foina_DIG_181_1_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Beech Marten,Martes foina
991907429,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Lynx_lynx_S0674_02_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Lynx_lynx_S_674_2_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Eurasian Lynx,Lynx lynx
893492002,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_V2124_10_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_V_2124_10_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893492000,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_V2061_19_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_V_2061_19_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491999,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_V2130_02_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_V_2130_2_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491998,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_V2132_08_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_V_2132_8_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491997,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_V1829_03_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_V_1829_3_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491996,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_V2089_09_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_V_2089_9_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491995,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_V2118_11_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_V_2118_11_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491994,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_V2064_07_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_V_2064_7_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491992,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_V2051_12_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_V_2051_12_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491991,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_V2110_23_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_V_2110_23_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491990,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_V2061_17_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_V_2061_17_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491989,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_V2064_11_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_V_2064_11_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491986,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_V2124_03_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_V_2124_3_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491983,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_V2100_10_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_V_2100_10_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491976,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_V2061_18_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_V_2061_18_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491969,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_S1246_04_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_S_1246_4_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491964,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_S0251_01_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_S_251_1_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491961,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Zalophus_californianus_V1829_22_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Zalophus_californianus_V_1829_22_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,California Sea Lion,Zalophus californianus
893491629,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Uncia_uncia_S0425_01_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Uncia_uncia_S_425_1_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Snow Leopard,Uncia uncia
893491628,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Uncia_uncia_S0772_02_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Uncia_uncia_S_772_2_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Snow Leopard,Uncia uncia
893491627,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Uncia_uncia_S0761_02_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Uncia_uncia_S_761_2_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Snow Leopard,Uncia uncia
893491626,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Uncia_uncia_S0755_01_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Uncia_uncia_S_755_1_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Snow Leopard,Uncia uncia
893491625,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Uncia_uncia_S0776_04_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Uncia_uncia_S_776_4_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Snow Leopard,Uncia uncia
893491622,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Uncia_uncia_S1177_08_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Uncia_uncia_S_1177_8_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Snow Leopard,Uncia uncia
893491621,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Uncia_uncia_S0747_01_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Uncia_uncia_S_747_1_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Snow Leopard,Uncia uncia
893491620,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Uncia_uncia_S1003_11_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Uncia_uncia_S_1003_11_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Snow Leopard,Uncia uncia
893491619,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Uncia_uncia_S1227_02_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Uncia_uncia_S_1227_2_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Snow Leopard,Uncia uncia
893485216,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Neofelis_nebulosa_V1400_18_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Neofelis_nebulosa_V_1400_18_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Clouded Leopard,Neofelis nebulosa
893485215,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Neofelis_nebulosa_S0492_03_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Neofelis_nebulosa_S_492_3_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Clouded Leopard,Neofelis nebulosa
893485214,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Neofelis_nebulosa_V1510_25_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Neofelis_nebulosa_V_1510_25_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Clouded Leopard,Neofelis nebulosa
893485213,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Neofelis_nebulosa_V1564_26_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Neofelis_nebulosa_V_1564_26_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Clouded Leopard,Neofelis nebulosa
893485212,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Neofelis_nebulosa_S1319_02_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Neofelis_nebulosa_S_1319_2_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Clouded Leopard,Neofelis nebulosa
893485211,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Neofelis_nebulosa_S0673_03_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Neofelis_nebulosa_S_673_3_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Clouded Leopard,Neofelis nebulosa
893485210,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Neofelis_nebulosa_D0018_40_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Neofelis_nebulosa_D_18_40_2&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Clouded Leopard,Neofelis nebulosa
893485209,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Neofelis_nebulosa_S0448_01_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Neofelis_nebulosa_S_448_1_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Clouded Leopard,Neofelis nebulosa
893485208,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Neofelis_nebulosa_S0284_01_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Neofelis_nebulosa_S_284_1_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Clouded Leopard,Neofelis nebulosa
893485207,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Neofelis_nebulosa_S0247_01_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Neofelis_nebulosa_S_247_1_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Clouded Leopard,Neofelis nebulosa
893485206,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Neofelis_nebulosa_S0678_02_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Neofelis_nebulosa_S_678_2_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Clouded Leopard,Neofelis nebulosa
893485205,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Neofelis_nebulosa_S0448_03_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Neofelis_nebulosa_S_448_3_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Clouded Leopard,Neofelis nebulosa
893485204,Sound,audio/mpeg,http://www.tierstimmenarchiv.de/recordings/Neofelis_nebulosa_S1254_10_short.mp3,http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Neofelis_nebulosa_S_1254_10_1&autologin=true,http://creativecommons.org/licenses/by-nc-sa/4.0/,Carnivora,Clouded Leopard,Neofelis nebulosa
